59750.41390050016,22.535003923250486,1.4646338587168588,g
59752.41229170002,22.319395392467072,0.9440283608752827,R
59768.43658560002,23.305302141235607,1.3357530711786978,g
59769.38129629986,21.62588992898379,0.34094465673237523,g
59770.33734950004,20.673388094669804,0.29494984962977,g
59770.421770799905,21.22110737113577,0.2509384231440739,g
59772.357777799945,20.523499646852482,0.2261317939030886,R
59774.32243059995,19.74343691665357,0.2596002196577335,R
59774.35878469981,20.10911041618472,0.31939866027831265,R
59774.39878469985,20.32973240659005,0.3430878414021189,R
59776.37872690009,19.73887097735696,0.15376991359428308,R
59776.420844899956,19.714902527313107,0.1552935022131448,R
59778.35847220011,19.57123198378187,0.1258658127120836,R
59779.36160880001,19.43801623804918,0.07788019424303362,R
59779.44030090002,19.222300872758133,0.06420930008175857,R
59781.31745370012,19.285795928415357,0.062803345582037,g
59781.3606480998,19.19536980134415,0.057617300679083425,g
59782.339479200076,19.28530075404476,0.09484843370761924,ZTF_i
59783.35436340002,19.19529136302446,0.04522649498308896,g
59785.33771990007,19.080897459987543,0.039917563630381944,g
59785.3625810002,18.885688777487253,0.05606249977496046,ZTF_i
59785.39354170021,18.889280869585704,0.034190227795417284,R
59787.33700230019,18.781135418405754,0.029912115946662952,R
59789.31559030013,18.641839601941594,0.04881301176688842,ZTF_i
59789.37386569986,18.91584481717436,0.06108063900843375,g
59793.301064800005,19.066122419389135,0.0415937701398188,g
59793.4189352002,18.585509087726155,0.05120643551272397,ZTF_i
59797.358680599835,18.652207433573583,0.026942613127590925,R
59797.39521990018,19.15322095646139,0.03937026361120136,g
59797.424942099955,18.553968259621506,0.04318204239300514,ZTF_i
59800.40094910003,18.64952194117044,0.0386380614841553,R
59801.3741088002,18.46616659699351,0.056990538656367294,ZTF_i
59802.40745369997,19.445460432951347,0.18436860755775628,g
59805.38049770007,18.61999126886589,0.08419093930877455,ZTF_i
59805.41555560008,19.658079165485397,0.1728603196425506,g
59807.33049769979,18.83920866219356,0.04591999956810622,R
59807.380590300076,19.991363074978203,0.17677681305471585,g
59808.298252299894,18.62585703511873,0.055223934710671864,ZTF_i
59809.27914350014,19.008640264270063,0.04202359295456307,R
59809.36952550011,20.03533580484041,0.14540123878693764,g
59811.27396989986,20.45775231051943,0.1574921621246786,g
59811.35452549998,19.09163402523029,0.040691837308929044,R
59812.45712959999,18.89043011531487,0.05439779138488299,ZTF_i
59813.26940969983,19.251092693844427,0.04832038007332745,R
59813.31856480008,20.373973515976537,0.11215356000255787,g
59815.25899309991,20.613294563041578,0.15135248571835547,g
59815.301145799924,19.259683089004852,0.046992164416994,R
59816.296192099806,18.902096608660308,0.07315801900789572,ZTF_i
59817.24803239992,19.210284094444145,0.04299196528907227,R
59817.29521990009,20.62805761985382,0.16646222064618074,g
59819.25609950023,19.33522494831339,0.04446379129547588,R
59819.303437499795,19.042335672036764,0.06822705236720328,ZTF_i
59821.25892359996,19.43993955726902,0.04995452565291959,R
59823.332036999986,20.52227229376939,0.17979206200453104,g
59823.34410879994,19.463297998379275,0.06517056004342503,R
59823.367905099876,19.15200868776421,0.0764777713690122,ZTF_i
59825.30856479984,20.88830277856036,0.2037149851413338,g
59825.34434030019,19.58633993280691,0.0716660129782907,R
59826.385590299964,19.267886938871072,0.10919377865200179,ZTF_i
59827.28872689977,20.89243651612673,0.2811632991849818,g
59830.191076400224,18.923852724767748,0.18626513687338514,ZTF_i
59838.15261569992,20.957937053168155,0.23479198373628937,g
59839.15429400001,21.04647626860895,0.24625408121499204,g
59840.28795140004,21.445967651367283,0.294029859978159,g
59840.34930559993,20.68199465877465,0.18651753076423638,g
59841.173171299975,21.19599209707787,0.2516232052522095,g
59842.290879600216,21.43382142823773,0.30597387466998577,g
59842.32637730008,19.462964703626117,0.10897804638167106,ZTF_i
59844.2488425998,21.399460189870865,0.2856526874608221,g
59844.29204860004,19.831107266977057,0.07872077390916893,R
59845.13346059993,19.70280826964244,0.14280612264527948,ZTF_i
59847.2775347,20.938429075144498,0.22374428983911268,g
59848.26478009997,19.7599265142363,0.13579406409255473,ZTF_i
59849.171759299934,20.15790980541875,0.09542640869978018,R
59849.21261569997,22.12289224410876,0.6827947023175466,g
59851.169953700155,20.12239967352698,0.10907717985313334,R
59851.21045139991,21.64007634011903,0.3998002276655636,g
59853.25557869999,19.89090064557269,0.06987654470422469,R
59853.27493060008,21.299407338394253,0.29533136721274883,g
59854.2468634001,19.82629934891922,0.12564579116707095,ZTF_i
59855.25843749987,21.142704576515136,0.27547730922178515,g
59855.30103009986,20.008177286139382,0.08289142735212723,R
59857.14936339995,19.382102761134398,0.2158001422978259,ZTF_i
59857.224988400005,19.913865254641188,0.17002157624787143,R
59859.23354170006,19.757307598841415,0.16464614807900674,R
59860.12709489977,19.921168410034337,0.4522977245937397,ZTF_i
59861.19096060004,21.367118069406413,1.1785814522867875,g
59861.25922450004,20.19680697062835,0.27665638813336446,R
59865.1493286998,20.452116329215066,0.23945462930667513,R
59865.21498840023,21.259941082718633,0.5198166173387309,g
59865.27788189985,19.94483515442948,0.21597711778212134,ZTF_i
59867.16759259999,20.413213067948742,0.14009604503924855,R
59867.214513900224,21.147677353839526,0.31239205628574207,g
59869.19935189979,20.310277857290608,0.26927742472891575,ZTF_i
59870.21324069984,20.32022574367113,0.12767292428331198,R
59872.186782400124,21.432045946923207,0.3497568251904262,g
59872.19730320014,20.28915048217632,0.13159064758783326,R
59872.22260419978,19.859445843160827,0.1704793791718476,ZTF_i
59874.15189810004,20.3643671610006,0.11734270233931123,R
59874.194791700225,21.107230353801327,0.21582147878980548,g
59877.15299770003,20.402302850750036,0.14506085945977493,R
59877.19061340019,21.658211723002548,0.48615826654138994,g
59879.21326390002,20.143115822224082,0.25184494103116556,ZTF_i
59879.26265050005,20.662771258050334,0.24926652854351306,R
59881.14236109983,21.536647568281865,0.45603810388349,g
59881.169131900184,20.436438133153217,0.16497789418029768,R
59882.10997689981,20.175830349497375,0.25372687233879687,ZTF_i
59883.145983799826,20.668072993784875,0.22788849288734883,R
59883.18334490014,21.733970862026737,0.5919236925973544,g
59887.22517360002,20.727864794605857,0.6561584117904636,ZTF_i
59888.127199099865,20.60258922562523,0.45400614993558347,R
59888.15182870021,19.71354738275423,0.6530947216134023,g
59894.17081019981,22.113635240706973,1.5575757415665552,g
59895.24244209984,21.075185913345596,0.7360895385954868,ZTF_i
59896.12371530011,20.983247186082302,0.32345004745707584,R
59896.16263889987,21.77628641395531,0.6623176177225153,g
59898.12380790012,21.301212393869186,0.32212581010132957,g
59898.14234950021,20.239237926226682,0.21807659862073803,ZTF_i
59898.24000000022,20.5033265618194,0.2974197715358874,R
59900.123692099936,20.465498869385854,0.2584166368248334,R
59902.12895830022,20.73209283974238,0.3413779557030681,R
59902.17331020022,20.993330206554504,0.3995670689228685,g
59902.22453700006,20.573472724836645,0.41560422185574225,ZTF_i
